"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"695","Aimp1",0.169654322714923,8.2738030189374,1.87324212165202,0.0822221610607951,0.347778436715707,-4.31656480689474
"2989","Dync1h1",-0.136949312927838,8.29263069443869,-1.87177953305906,0.0824366778960104,0.347778436715707,-4.31790275277018
"3321","C8a",-0.203779489393147,6.05747130959258,-1.91892797003487,0.0757696456533477,0.34257938476897,-4.31912495874916
"349","Or13p10",0.22935282755894,5.41767634232423,1.90822860531737,0.0772383330568791,0.34351154397835,-4.32013873800134
"241","Tmem109",0.193468883297705,7.57394439382462,1.8914631328719,0.0795915145999777,0.345751798724982,-4.32145148872268
"2784","Ddx39a",-0.153729409639958,3.55958603332979,-1.83574483170911,0.0878831993608572,0.353283504594698,-4.32287307777995
"747","Thrap3",0.16015825633891,9.26355308737798,1.84071158418543,0.0871138120237009,0.352453165843944,-4.32426000995753
"3362","Aldh7a1",-0.201578609766965,10.5814882604235,-1.81168325273693,0.0916972242589654,0.358217153003211,-4.32464849576652
"207","Ppfibp2",0.227798395173998,3.08552949320458,1.83501842836561,0.0879962331034247,0.353283504594698,-4.32523703780718
"538","Snx2",0.146937303639216,8.70779528533539,1.8542874998942,0.0850414987388069,0.350471321878235,-4.32536535769782
"3252","Rpl5",-0.194095864340468,9.13042236767583,-1.84257314544886,0.0868269999045007,0.352309989829893,-4.32612004146591
"3124","Slc37a4",-0.17154898710255,7.75120436688455,-1.87871096028668,0.0814244942306011,0.346602563789744,-4.33178736949956
"1456","Nsd3",0.272534182162123,1.43616418708663,1.85354715837598,0.0851533589455021,0.350471321878235,-4.33312436865806
"2593","Psmb1",-0.124861330531616,7.71855584736068,-1.87804830600699,0.0815207744461278,0.346602563789744,-4.33427013773351
"2963","Dmgdh",-0.222099713214766,10.7859651950561,-1.79954250768816,0.0936771631489666,0.359382809964115,-4.33515771319799
"252","Eva1a",0.207406912447142,6.11312253170911,1.9075915197728,0.0773265917983774,0.34351154397835,-4.33614305388198
"707","Nectin2",0.156634164576004,6.09100840502149,1.90745606951665,0.0773453681691369,0.34351154397835,-4.33630882706226
"2984","Hsd11b1",-0.236490359445854,9.4878609754108,-1.82669587959995,0.0893005958476381,0.35465715934485,-4.33666771516899
"49","Col1a2",0.284776825464369,3.50562558615068,1.82592331777158,0.0894225490685132,0.35465715934485,-4.33702636164431
"1065","Rbpms",0.19399950500701,5.63535560435584,1.89961103356048,0.0784399181239994,0.344489663949282,-4.33984541255857
"133","Bcl9l",0.224760354051163,4.32922693610984,1.85670012881208,0.0846778826278774,0.350471321878235,-4.34142550121807
"174","Clec2d",0.197387019318631,5.32619059867554,1.89099845845071,0.0796576476017744,0.345751798724982,-4.34220364971645
"1003","Dbi",0.246305275482952,10.0497273759344,1.80444257166792,0.0928735124791243,0.358746835922235,-4.35046859445718
"948","Cd47",0.136156348195615,5.66340329365144,1.89251101358399,0.0794425607532357,0.345751798724982,-4.35122732984143
"3309","Znf330",-0.141003574374723,5.14368733457265,-1.87958077170055,0.0812982705830951,0.346602563789744,-4.35134345490555
"144","Chchd4",0.29350543977779,6.16512200458511,1.89728122605252,0.0787676598077509,0.345522531213083,-4.35141303438312
"2938","Kars1",-0.153039814652746,8.06896613695682,-1.8539695407006,0.0850895238905357,0.350471321878235,-4.35323476326162
"2391","Nudt5",-0.127236132015482,5.16545670037834,-1.87811406969259,0.0815112147453177,0.346602563789744,-4.3544962493622
"2840","Hnrnpll",-0.291060645313133,5.43816901477182,-1.88527377078561,0.0804764675567488,0.346602563789744,-4.35492938597052
"2866","Hsp90ab1",-0.200175618731919,9.75319537910825,-1.80517319188542,0.092754212313984,0.358746835922235,-4.3584229952642
"2345","Deptor",-0.1502512336449,6.15092673344562,-1.89174672130445,0.0795511783067619,0.345751798724982,-4.36019339903301
"2856","Psmd14",-0.168925519421987,5.98879067173917,-1.88972775240226,0.0798387491296368,0.345751798724982,-4.36164981375688
"198","Fkbp3",0.20261936780223,8.90132212512429,1.82328668171309,0.0898398783694182,0.355305680306316,-4.36165599587726
"235","Hnrnpab",0.195687128488522,9.87501017514835,1.79879123029438,0.0938009246642329,0.359382809964115,-4.36353244956544
"149","Cyb5a",0.193166278146649,9.52724092122053,1.80641833416843,0.092551212405888,0.358746835922235,-4.36367165553701
"2733","Ptpmt1",-0.134800070711381,3.86280460410976,-1.81778779618742,0.090715849466534,0.355716666027911,-4.36682098310018
"2979","Ggct",-0.124766061793559,6.37047846542616,-1.88663087211301,0.0802816738743543,0.346602563789744,-4.36790084064039
"3532","Rpl28",-0.232162732287918,8.84557710964698,-1.81914970941426,0.0904981894996227,0.355610254107465,-4.36957241574334
"384","Alyref2",0.221132443855205,4.95665055374287,1.86037319761932,0.0841269806414859,0.350471321878235,-4.36988239441186
"860","Akap8l",0.168333290531697,4.53105790253297,1.84398824775338,0.0866095403143313,0.352193261430718,-4.37118555744627
"764","Igbp1",0.168887863000556,6.27532391624419,1.88281018382078,0.080831171246793,0.346602563789744,-4.37342799979956
"805","Lemd2",0.147989164017715,5.88817317906146,1.87957482541656,0.0812991328861385,0.346602563789744,-4.3749455177431
"3289","Parp12",-0.188269144066337,5.24608689204505,-1.86650318946028,0.0832147457003399,0.349427048030786,-4.37499334966014
"331","Rapgef5",0.168243905568621,6.30219637877555,1.88154929062457,0.0810132572690501,0.346602563789744,-4.3752510765882
"2476","Dpp3",-0.123398015024334,7.91131437527591,-1.84299825452072,0.0867616218000407,0.352309989829893,-4.37600343729225
"3008","Sec23ip",-0.130273020007133,6.02983161300867,-1.87944760979635,0.0813175830897378,0.346602563789744,-4.37730895698763
"906","H3-5",0.491594913611779,6.23621032496079,1.8788764829677,0.0814004606355439,0.346602563789744,-4.37768286654814
"2474","Psma1",-0.122142262672734,8.8600869591648,-1.81143477966344,0.0917373689448352,0.358217153003211,-4.37980551936799
"888","Ociad1",0.183874904317276,8.02631563492496,1.83548946120534,0.0879229220836639,0.353283504594698,-4.38156688134796
"2567","Gckr",-0.148579374635723,8.97343313260274,-1.80701630896711,0.0924538632676905,0.358746835922235,-4.38165864775799
"2946","Sqor",-0.150123843220261,8.1680176470523,-1.83084126851261,0.0886487585744209,0.353931353752207,-4.3819295630439
"2466","Psmd1",-0.147997224186604,9.15289498776815,-1.8015229780751,0.0933516071932443,0.359382809964115,-4.38283043686934
"3139","Bphl",-0.176744116393294,9.6120475873036,-1.79031184500681,0.0952078952571402,0.359382809964115,-4.38328133698106
"1474","Bola3",0.151838855626875,5.42398091086698,1.86555550925023,0.0833551912714427,0.349623515748647,-4.38331634669962
"1311","Pkp2",0.148129842975067,4.15580129217863,1.81993295546938,0.0903732229787632,0.355610254107465,-4.38339728367837
"3566","Cyp2c29",-0.264985348872038,10.161453276758,-1.77697539064173,0.0974587576681975,0.361643680293619,-4.38477857556642
"377","Khsrp",0.165298677983589,9.68748393979932,1.78310993909139,0.0964175965211435,0.361009917566127,-4.3908555329071
"942","Dhx30",0.143110592441531,4.43579716707083,1.82641352112716,0.089345150470488,0.35465715934485,-4.39099452641245
"3011","Rps14",-0.138137791672904,8.21486726339975,-1.82262564009519,0.089944781111564,0.355305680306316,-4.39153215493117
"3497","Mup17",-0.250708305458772,6.24132884683607,-1.86970245951933,0.0827421860345018,0.348226133558957,-4.3928205975168
"3602","Mup14",-0.325365453095913,7.40203870220371,-1.84796666468389,0.0860007872194656,0.351017027579363,-4.39282492650905
"2703","Twf1",-0.121007524872464,6.51651852835618,-1.86769799538225,0.0830379794505462,0.349077451901902,-4.3944105476355
"3089","Dcaf11",-0.136418125428198,6.75581326388516,-1.86431870157659,0.083538805796436,0.350000406327829,-4.39470396045295
"813","Npc1",0.133338760380028,7.1435769786361,1.85467051620695,0.0849836795381057,0.350471321878235,-4.39493490096754
"3017","Cops5",-0.177280724704083,5.4944160865193,-1.85718350114477,0.0846051998545885,0.350471321878235,-4.39820831197053
"2383","Sdhc",-0.165035400417925,7.30572555558206,-1.84710553802914,0.0861322253583436,0.351017027579363,-4.39874860717387
"3062","Shmt2",-0.19851382144585,9.66050860459494,-1.77777791440664,0.0973219878588668,0.361643680293619,-4.39901370090564
"892","Shf",0.164537971243547,2.32002489067846,1.79797786886102,0.0939350776276638,0.359382809964115,-4.40100510101383
"2626","Ppp1r12c",-0.178838416886392,4.61154734856474,-1.82584806204813,0.0894344365588882,0.35465715934485,-4.40160336852373
"3434","Cyp3a11",-0.267455513436479,8.93451288588245,-1.79350306753188,0.0946761934046897,0.359382809964115,-4.40201148847567
"1783","Smarcc2",0.147226883585432,6.6158517413333,1.86109430642735,0.0840192045285186,0.350439877659173,-4.40225136903292
"2491","Flnb",-0.13591890804037,9.79041119320691,-1.7705973625194,0.0985518052914543,0.361983311809594,-4.4048334878372
"152","Pcbd2",0.223428621571408,8.4856559383997,1.8045344270794,0.092858506253575,0.358746835922235,-4.40507830824218
"832","Armc1",0.125650127335725,7.57181424936809,1.83353331688341,0.0882277324236929,0.353283504594698,-4.4054950884142
"1242","Abcf1",0.170339210265062,8.01977962837447,1.81611430511981,0.090983945361221,0.356101685685222,-4.40944943406967
"2972","Pfkl",-0.205621166859009,6.75180634609688,-1.85410473843597,0.0850691003982169,0.350471321878235,-4.40960299095961
"3450","Hgd",-0.232732241672345,9.90487946505682,-1.76371161954626,0.0997440456848799,0.362908891366137,-4.41070195416706
"3480","Acsl1",-0.194316627021864,11.5402804640695,-1.72660160241292,0.106391654586855,0.373779579969051,-4.41070743912155
"3204","Rap1a",-0.181247010642983,7.59814926028101,-1.82860388725104,0.0890000428486447,0.35465715934485,-4.41132746446032
"505","Cd82",0.180130994076111,6.38240552112502,1.85504709425458,0.0849268666392131,0.350471321878235,-4.41379016881172
"3397","Pnkd",-0.187278269570872,5.19353606780176,-1.83716748977623,0.0876621996373272,0.353283504594698,-4.41515796137808
"2983","Lypla1",-0.141420110460571,7.14751506798571,-1.84034687197556,0.087170102813401,0.352453165843944,-4.41569358765883
"1115","Fcgrt",0.170027675204685,7.34984370551365,1.83380339404784,0.0881855922744014,0.353283504594698,-4.41570925677943
"624","Hypk",0.188105008579477,6.81532035313365,1.84819592150271,0.0859658249097253,0.351017027579363,-4.41613503266504
"934","",0.267728524175503,6.53423598359864,1.85188705561373,0.0854046684347039,0.350554576641049,-4.41656121956574
"804","Ncor1",0.177760486915201,5.10857302555536,1.83308824279835,0.0882972166586801,0.353283504594698,-4.41684887995287
"2289","Pgghg",-0.151905900107332,5.98328627470555,-1.85155307090176,0.0854553079944694,0.350554576641049,-4.4175833193258
"374","Zyx",0.169438230745687,5.90358038680037,1.84732360731124,0.0860989233180643,0.351017027579363,-4.42233106199704
"2917","Cpq",-0.133695270137433,5.93148033847399,-1.84754968297146,0.086064410785851,0.351017027579363,-4.42272493515518
"2518","Cul4a",-0.138726189871131,6.04828185512144,-1.8482385766944,0.0859593212793069,0.351017027579363,-4.42320598320376
"3461","Dhrs3",-0.195799128739816,5.0883135269523,-1.82768260087522,0.0891450525462617,0.35465715934485,-4.42382927625877
"2535","Dpm3",-0.17346359580678,5.4528062774383,-1.83782855285962,0.0875596776204756,0.353283504594698,-4.42488197319258
"460","Crem",0.177706928895658,5.94562100682447,1.84495766234881,0.0864608516106653,0.35197203823622,-4.42642733507569
"3600","Abcg5",-0.341619537585893,3.94881598785579,-1.77851104027005,0.0971971940184623,0.361643680293619,-4.42726364360802
"3127","Cth",-0.178697386382117,9.01926306628543,-1.76919414219978,0.0987937382695512,0.362258258529416,-4.4324566298371
"577","Ehd4",0.179524820910009,2.57011387691724,1.77057573491591,0.0985555301775302,0.361983311809594,-4.43359378901642
"3502","Rpl4",-0.203147321206682,9.7867970123203,-1.74838810111213,0.102443165422133,0.368775637917861,-4.43518871760361
"3266","Pafah1b1",-0.161940698166116,4.48097434637131,-1.79637742203614,0.0941995483021613,0.359382809964115,-4.43624352557325
"2823","Plg",-0.122993638062995,7.80448210520743,-1.80409610146982,0.0929301340307531,0.358746835922235,-4.43640323440578
"3234","Gprin3",-0.198196959093539,6.86445859546635,-1.83214934510748,0.0884439564139024,0.353491744425158,-4.4382554150454
"3312","Nudt7",-0.192007570673168,8.98872161620844,-1.76573775526312,0.0993919087414185,0.362353840117248,-4.43837647485418
"3429","Cyp2e1",-0.224874158157052,9.88983566796977,-1.74313372482762,0.103383427636103,0.369851107579107,-4.43909922939407
"3410","Rpl18",-0.197488205013761,8.23830126337299,-1.78732828014619,0.0957073975989297,0.360010584153157,-4.44026294129465
"992","Scarb2",0.154792540684594,8.46826874252625,1.77948375317248,0.0970318364680876,0.361643680293619,-4.44091614641845
"503","Psme2",0.15765822367047,8.63787719430278,1.77392769676013,0.0979797141086912,0.361757557641763,-4.4412495968099
"3408","Kynu",-0.20679241378906,8.64785102411836,-1.77338120031068,0.098073389922401,0.361757557641763,-4.44157077078808
"2598","Aspg",-0.132046456152532,6.54132995227689,-1.83407601046515,0.088143074189661,0.353283504594698,-4.44307980080491
"337","Casp7",0.184390000401448,5.39837169900609,1.82314701516282,0.0898620333758676,0.355305680306316,-4.44372143137516
"1000","Lsr",0.112842581245571,7.29809380381819,1.81598416234439,0.091004824040638,0.356101685685222,-4.44382321763682
"3342","Dnajc3",-0.201144624135152,8.82812409035934,-1.76603731511488,0.099339939554395,0.362353840117248,-4.44424554347827
"192","Dag1",0.174872728264761,6.95965262800685,1.82546105005839,0.0894955917768146,0.35465715934485,-4.44436902863214
"3135","Tars1",-0.171401011102011,9.96252418584796,-1.73592617150352,0.104685589376021,0.371701099608669,-4.44658207038524
"2311","Polr2l",-0.136123576352535,5.4027641446566,-1.820566967681,0.090272179509361,0.355610254107465,-4.44803266519253
"3423","Nit1",-0.220099681286631,7.79111418540336,-1.79611114581979,0.0942436141471541,0.359382809964115,-4.44835131771312
"2669","Preb",-0.173107715448825,5.1082666028734,-1.80910487309163,0.09211456468083,0.358564827897329,-4.45145745910606
"3406","Hmgcs2",-0.224529948194446,11.397224329109,-1.69697758840971,0.111975062650154,0.378127512759175,-4.45374115750981
"3489","Atp5mf",-0.21131968905049,7.68766657346749,-1.79346599033491,0.0946823557872245,0.359382809964115,-4.45704973433569
"2652","Rfc2",-0.162200995784351,5.26155366144538,-1.80958164076118,0.0920372669663952,0.358564827897329,-4.45793089246766
"551","Cox6b1",0.204150562447952,10.0730512045541,1.72407955468067,0.106857283892657,0.373779579969051,-4.45902381403074
"3441","Ap1m2",-0.232656850900915,4.88515660261334,-1.79561408702711,0.0943259210949701,0.359382809964115,-4.45919057157689
"2309","Scrn2",-0.129638537355444,5.75858449504728,-1.8197006629161,0.0904102690595353,0.355610254107465,-4.45988040982586
"3244","Cyp2u1",-0.153416607670592,3.7135079431848,-1.74174277067443,0.1036336079635,0.369851107579107,-4.46148411593597
"691","Timmdc1",0.170149031057569,4.22452099351875,1.76629379500023,0.0992954632242038,0.362353840117248,-4.46286264147271
"759","Fubp1",0.128608474957228,7.42803895689238,1.79805127168107,0.0939229638198942,0.359382809964115,-4.46318113321624
"3399","Ccdc88a",-0.25990811002898,2.3881402789521,-1.7518904441265,0.101820628272525,0.367598070929725,-4.46363151530503
"884","Odr4",0.139891411546244,2.68908200497425,1.74581457635693,0.102902746147626,0.369716988805668,-4.46422855842652
"3281","Gne",-0.19724020844642,6.10074314535798,-1.81948952656156,0.0904439529062704,0.355610254107465,-4.46529966388958
"2853","Rnpep",-0.128886096702177,6.55601309186598,-1.81779208555476,0.090715163210072,0.355716666027911,-4.4664324920144
"3087","Srprb",-0.134846678734524,7.09894031145413,-1.8064732074871,0.0925422753310846,0.358746835922235,-4.46653436838457
"536","Ccdc47",0.178944562315928,9.39679433122984,1.73365972800469,0.105098036135807,0.372584016044604,-4.4677355704915
"3174","Pcyt2",-0.169466100015741,8.61842185885574,-1.7528964225573,0.101642435795091,0.367598070929725,-4.47117977436206
"724","Rcn1",0.219071258984147,5.01527839754481,1.79145617452609,0.0950169295947606,0.359382809964115,-4.4716953016722
"784","Lyrm7",0.15379535694986,4.29021944756973,1.76213936184504,0.100018060393343,0.363197878840807,-4.47277381204488
"3065","Cyp27a1",-0.17757232376438,8.73817852095283,-1.74775045553682,0.102556867132133,0.368829272643789,-4.47314062097613
"2958","Csta3",-0.159440716162336,3.35096139552259,-1.72115765218571,0.107398975997748,0.373779579969051,-4.47458988155293
"559","Timm9",0.17493494485002,6.64469484791588,1.80996927225996,0.0919744634083778,0.358564827897329,-4.47571417258927
"2775","Aldh9a1",-0.178645704949462,10.0303178573604,-1.71260007180163,0.108999376784306,0.374328126527886,-4.475766565989
"3243","Cul1",-0.16827892927278,5.15626380781365,-1.79362844937407,0.0946553570696632,0.359382809964115,-4.47584439378614
"2925","Slc22a7",-0.26626998232143,4.89198825087508,-1.78399212553567,0.0962686859601136,0.360814261736048,-4.47596315101181
"3122","Acnat1",-0.131378641249809,7.28294847539872,-1.79390336021718,0.0946096858249971,0.359382809964115,-4.47619314626406
"3375","Rab2a",-0.168321206581988,6.91412708303604,-1.80438576222036,0.092882794400347,0.358746835922235,-4.47662310696106
"2872","Ttc33",-0.164152257911159,1.44632612008108,-1.7500230466085,0.102152138740984,0.368082947799319,-4.47817190276104
"2388","Psma7",-0.137093100330526,9.22810717596014,-1.72965784110671,0.105829794298115,0.373779579969051,-4.47894197506836
"3384","Gm29609",-0.20238936120816,5.19948823655122,-1.79196247711474,0.0949325465583688,0.359382809964115,-4.4801996039387
"462","C2cd2l",0.161232304243086,6.90578486440227,1.79884013243569,0.0937928643547427,0.359382809964115,-4.48457125982221
"2550","Fkbp4",-0.162813616420544,7.9992347754135,-1.76287685064981,0.0998894472245968,0.363084037477527,-4.48533330911535
"2479","Cul3",-0.127825365916636,5.20488432870139,-1.78831123491779,0.0955425766900823,0.360010584153157,-4.4857205735425
"758","Ptprj",0.184601482619016,4.35344253837558,1.75521184560767,0.101233343560569,0.366541291475851,-4.48616632391649
"309","Hmgn1",0.195453204286714,7.20386022717909,1.78754657866699,0.0956707717058198,0.360010584153157,-4.48861189254402
"77","Sod2",0.221244795959437,10.1944703228874,1.69901931476071,0.111582165934206,0.37806893743705,-4.48861637372136
"433","Eif4h",0.174218702867348,8.50882087138882,1.74310991073185,0.103387706409053,0.369851107579107,-4.48949476951798
"3192","Tns2",-0.159143615034165,4.84861211208207,-1.77262704154896,0.0982027918458416,0.361757557641763,-4.48977663477307
"2765","Saraf",-0.122704908527944,6.32403115341907,-1.80205926988585,0.0932636233629068,0.359382809964115,-4.49119463258212
"3523","Ldha",-0.243063433514799,10.7571909423691,-1.68283351714643,0.114730249573971,0.380995865039344,-4.49204458046069
"310","B2m",0.171627858706884,7.71579624004148,1.76749913116133,0.0990866812500589,0.362353840117248,-4.4922563080429
"3068","Ugt2b34",-0.238953905828591,9.04171374596311,-1.72480770328832,0.106722666835818,0.373779579969051,-4.49236568410171
"3391","Shh",-0.214161322046198,6.97927239877117,-1.7909887755162,0.0950948879458903,0.359382809964115,-4.49336497062386
"2409","Sec23b",-0.137490135662719,5.34461069770702,-1.78698548189985,0.0957649370651177,0.360010584153157,-4.4937135787986
"249","",0.25401625672006,6.21720217681128,1.7994258606255,0.093696369440034,0.359382809964115,-4.49430168580666
"196","Shfl",0.189378481443694,5.72139759561095,1.79417097223914,0.0945652459680211,0.359382809964115,-4.49533523112954
"844","Lamp2",0.155752154882203,8.41090313708702,1.74179264648575,0.103624627958115,0.369851107579107,-4.49572298568722
"231","Tpm3-rs7",0.168002709765428,10.7409789564944,1.68014716086513,0.115260178038201,0.380995865039344,-4.49606553622613
"3330","Clptm1",-0.174010264027639,7.05040568212707,-1.78633389906548,0.0958743914610257,0.360059460084516,-4.49725611001236
"3268","Psmd6",-0.162350387674619,7.47056732394919,-1.77226649043768,0.0982647102729033,0.361757557641763,-4.49766272203606
"3080","Tmem214",-0.144163160490357,7.37320569424477,-1.77343943864228,0.0980634034200514,0.361757557641763,-4.50084323207574
"2657","Txnl1",-0.138843444873626,7.3617885669351,-1.77377127469902,0.0980065185526321,0.361757557641763,-4.50093204847838
"3007","Tln2",-0.126347422902214,7.26519901432004,-1.7770079551368,0.097453204559217,0.361643680293619,-4.50102165449799
"2493","Cenpp",-0.154996885236816,3.86528786113692,-1.72038767421607,0.107542123668465,0.373779579969051,-4.50137155205673
"2650","Strap",-0.121589529821465,5.50788348510407,-1.78496265214508,0.0961050997950661,0.360563153301489,-4.50273093626971
"2540","Aldoa",-0.149990914379158,8.54983875459744,-1.73212900550898,0.105377405843586,0.373219977242987,-4.50274317327039
"3332","Abhd16a",-0.190136854555745,5.83984193950683,-1.79046762794837,0.0951818781606298,0.359382809964115,-4.50345198634906
"3313","Mtarc2",-0.208948384128842,9.92063395729969,-1.69406961882703,0.112536744354526,0.378127512759175,-4.50392654060274
"3115","Rab7a",-0.168192993635541,8.36942397567747,-1.73557494206537,0.104749412480128,0.371701099608669,-4.50619899839146
"631","Tstd3",0.183481343464576,6.4853501031059,1.79028213359251,0.0952128580376398,0.359382809964115,-4.5065211085416
"299","Lmnb2",0.188207137317679,9.66257674717463,1.69811137917654,0.111756733932603,0.378127512759175,-4.50680639935581
"408","Pfdn2",0.250937087705887,7.07557388232483,1.77822772910439,0.0972454028502785,0.361643680293619,-4.50724152760108
"272","Etfrf1",0.220873037438964,7.62184031003457,1.75958305866929,0.100464997764633,0.364466313562073,-4.50791965140695
"3270","Fggy",-0.157592598369575,8.48419469057157,-1.72942422168146,0.105872650620093,0.373779579969051,-4.50941420528009
"2959","Ca8",-0.176588003300336,3.30268726667445,-1.69455323275725,0.112443162511265,0.378127512759175,-4.51048655066011
"3299","Decr2",-0.179570749685634,8.75518068856432,-1.71453247733071,0.108636167575663,0.373779579969051,-4.51780171359915
"327","Ergic3",0.169606177218745,5.46448965889129,1.77284137505018,0.0981660001613795,0.361757557641763,-4.51808392780203
"640","Sumo2",0.153434391570754,6.33033912498613,1.78242961965954,0.09653257214408,0.361078248310472,-4.51894668899937
"484","Irs1",0.170899650953216,4.09298895194709,1.71879453794089,0.107838838379613,0.373779579969051,-4.51954416540468
"2286","Impa1",-0.149848014641862,6.00151490874971,-1.77917878621165,0.0970836528257254,0.361643680293619,-4.52215013580064
"754","Iscu",0.1637357751521,8.51719886350136,1.71897926508519,0.107804396918623,0.373779579969051,-4.52218801742969
"2689","Cct8",-0.163285379571791,9.53418814401676,-1.68950586985033,0.113423214611225,0.378894597905825,-4.52249031253503
"550","MT1A",0.319703575676237,4.12992132317938,1.71757014040004,0.10806736575477,0.373779579969051,-4.52313441760724
"617","Gosr1",0.132700047521111,6.32657164039662,1.77912392751271,0.097092976368441,0.361643680293619,-4.52373753072645
"3431","Rab1b",-0.16883069006343,9.45301568030756,-1.68986201612615,0.113353817145669,0.378894597905825,-4.52473152094117
"3169","Ugt2a3",-0.211305387321941,9.40354341644448,-1.68984112105781,0.113357887662982,0.378894597905825,-4.5264486546271
"494","Ankfy1",0.189545243864165,5.85574083039822,1.77389383058383,0.0979855168565594,0.361757557641763,-4.52711598230413
"2544","Acad10",-0.139885114404121,8.49690286883144,-1.71551273778401,0.108452327329424,0.373779579969051,-4.52784826498696
"194","Map4",0.169191633345545,8.95019221892681,1.70094018634904,0.111213628508416,0.377960292343372,-4.52824011363436
"2980","Ddx5",-0.161809990841157,8.73664902594455,-1.70645593699643,0.110161301168398,0.37624166263644,-4.52954215241407
"3064","Nutf2",-0.187829875163099,5.7699223584957,-1.77021929262256,0.0986169376132754,0.361983311809594,-4.53089668175553
"637","Tmem30a",0.18760218045592,8.8596581117586,1.70063559479483,0.111271996058228,0.377960292343372,-4.53230114442483
"950","Akap12",0.144604197140731,4.17506271509735,1.71084447887819,0.10933027649113,0.374889092903512,-4.53598955527739
"522","Ubxn1",0.149343120311912,7.52930703806786,1.74259817143925,0.103479690394498,0.369851107579107,-4.53628145725514
"2555","Prdx6",-0.171951507740941,10.7612821715391,-1.64840461083759,0.121685338648215,0.3875864924691,-4.53672576745674
"3478","Cyp2a12",-0.196165292764015,9.73187698847589,-1.67260365664866,0.116759697041209,0.382672475026191,-4.53843615589982
"1151","Asph",0.115596027454144,6.19193636012802,1.76866024519969,0.0988859269867331,0.362258258529416,-4.53860917173384
"863","Ehd1",0.132961528203944,7.47946152892347,1.74255322207969,0.103487773388938,0.369851107579107,-4.53882502888433
"2504","Sar1a",-0.16222148651938,8.2435449702144,-1.71513801384738,0.108522571615206,0.373779579969051,-4.54002750772519
"2691","Sec11a",-0.139508524036805,6.55587452422404,-1.76514724301877,0.0994944243557941,0.362353840117248,-4.54172674656552
"1112","Lmo7",0.130065519642232,6.06854700854852,1.76559036805893,0.0994174870684325,0.362353840117248,-4.5420596227884
"552","Lima1",0.13025631739222,9.52303263516603,1.67477146794557,0.116327041120245,0.382261306779818,-4.54245981203166
"2994","Uox",-0.157794829300212,11.2100601944835,-1.63169250125718,0.125191460253072,0.39075227518789,-4.54380076199649
"1219","Plbd1",0.201279765131387,3.71060238734848,1.67922627947086,0.115442328349073,0.381031133268867,-4.54637798779503
"3329","Tmed2",-0.18254557350101,7.66666725924388,-1.73013131675213,0.105742984382526,0.373779579969051,-4.54678651224225
"662","",0.160731213497278,4.04316008968569,1.6950327770248,0.112350435418457,0.378127512759175,-4.54833331409138
"564","Hccs",0.150821743370047,3.41020412508805,1.66651947289347,0.11798149052139,0.384650571280655,-4.54927294787101
"1980","Slc2a2",-0.159325891572912,8.38208993791426,-1.70360444716571,0.110704230279665,0.377061032512763,-4.54933709431881
"523","Gfer",0.179943792386063,7.99791027719448,1.71666006267343,0.108237502531585,0.373779579969051,-4.54935165576337
"771","Ndufaf2",0.179294578983101,7.41512915336645,1.73564178576877,0.104737263440745,0.371701099608669,-4.5516302469743
"2941","Cfh",-0.124177185513846,4.61997555765799,-1.71807716127037,0.107972681404356,0.373779579969051,-4.55312407176816
"2738","Tcp1",-0.153534800797615,8.41307520443442,-1.69973489830661,0.11144474961861,0.37806893743705,-4.55316177804651
"315","Hmgn5",0.22802274384836,10.1702457878802,1.64912327867319,0.121536494824351,0.3875864924691,-4.55500916974526
"440","Svil",0.144626044067789,6.78383481573308,1.75097117102273,0.101983703624415,0.367831077903325,-4.55641372418935
"3158","Pmpcb",-0.158805472865196,6.1046469187266,-1.75528673105355,0.101220137024782,0.366541291475851,-4.55712594778115
"623","Cisd2",0.125457165794537,7.41572093761782,1.72819215400449,0.106098920132352,0.373779579969051,-4.56200547587533
"670","Bri3bp",0.129071677727884,6.36051759945397,1.7519840376478,0.101804038087203,0.367598070929725,-4.56210221908124
"553","Ndufs5",0.24252550233766,8.98697629226831,1.6726776423024,0.116744907752278,0.382672475026191,-4.56470988095572
"2743","Mmaa",-0.125085306049372,4.75004850239498,-1.71451530594026,0.108639390374075,0.373779579969051,-4.56528196602183
"2771","H3c14",-0.212126036284959,9.1719436121952,-1.66658410390338,0.117968453370776,0.384650571280655,-4.56564580648653
"175","Cic",0.272933753422851,4.35721992914327,1.69715051374723,0.111941739121726,0.378127512759175,-4.56585496249545
"317","Ciapin1",0.247974589230632,7.81495638878002,1.70935620429534,0.109611481271142,0.375050100444705,-4.5681355085129
"650","Gng5",0.144436888251041,7.58609022992312,1.71681385642527,0.108208734659585,0.373779579969051,-4.5691947231806
"2102","Psmb4",-0.116982857154489,6.94022854104779,-1.73777269776093,0.104350614138533,0.371344940494892,-4.57015082680293
"3305","Ap3b1",-0.178065506875322,5.90459872207878,-1.74227747073701,0.103537372416611,0.369851107579107,-4.57296457279544
"464","H1-5",0.244461112923318,9.02187207215998,1.66109572462963,0.11908002981226,0.385873047994067,-4.57873743038164
"743","Mapre3",0.128002332403501,6.1497987367943,1.73964033221352,0.104012771158383,0.370849737090968,-4.57932754738933
"311","Mpdz",0.371915153579694,2.82385925869241,1.65531887189489,0.120259863209391,0.386513176587064,-4.57989129106294
